,avgpss,batchid,computingsite,cpu_eff,cpuconsumptiontime,modificationhost,pandaid,wall_time
299,1621979.0,6453305,IN2P3-CC,0.9625428,9842,ccwsge0134,2858532298,10225
300,1657063.0,6453678,IN2P3-CC,0.9783085,17409,ccwsge1110,2858500025,17795
301,977270.0,6477734,IN2P3-CC,0.8316708,667,ccwsge0587,2858890657,802
302,1042796.0,6475298,IN2P3-CC,0.8998702,4161,ccwsge0222,2858835780,4624
303,1628131.0,6453072,IN2P3-CC,0.9677242,8815,ccwsge0780,2858532125,9109
304,1793192.0,6456798,IN2P3-CC,0.98057735,14641,ccwsge0765,2858543037,14931
305,1978445.0,6455152,IN2P3-CC,0.984063,16610,ccwsge0808,2858500346,16879
306,,,IN2P3-CC,0.0,0,aipanda036.cern.ch,2858280809,0
307,1638935.0,6455243,IN2P3-CC,0.9815818,16308,ccwsge0609,2858500364,16614
308,1943026.0,6456739,IN2P3-CC,0.9751676,15276,ccwsge0263,2858543009,15665
309,1606031.0,6455247,IN2P3-CC,0.9790472,16214,ccwsge0798,2858500363,16561
310,2009955.0,6454723,IN2P3-CC,0.9797444,17171,ccwsge0125,2858500021,17526
311,1699753.0,6455159,IN2P3-CC,0.979375,15670,ccwsge0828,2858500358,16000
312,1722635.0,6454737,IN2P3-CC,0.97372186,17008,ccwsge0242,2858500016,17467
313,1681424.0,6453816,IN2P3-CC,0.9803308,17245,ccwsge0753,2858500134,17591
314,1967325.0,6453444,IN2P3-CC,0.9785318,17275,ccwsge0166,2858499790,17654
315,1860764.0,6453456,IN2P3-CC,0.9770918,17061,ccwsge0732,2858499789,17461
316,1660306.0,6453662,IN2P3-CC,0.978355,16272,ccwsge1157,2858499818,16632
317,1653928.0,6455154,IN2P3-CC,0.9803085,17225,ccwsge0803,2858500349,17571
318,2693174.0,6431485,IN2P3-CC,0.9618716,15212,ccwsge0139,2858351078,15815
319,697175.0,6460349,IN2P3-CC,0.82733816,460,ccwsge0791,2858618876,556
320,827431.0,6432077,IN2P3-CC,0.6231214,539,ccwsge1152,2858310339,865
321,807415.0,6432058,IN2P3-CC,0.6658291,530,ccwsge0931,2858310341,796
322,1279715.0,6456472,IN2P3-CC,0.87106127,4506,ccwsge1122,2858571031,5173
323,783404.0,6432078,IN2P3-CC,0.6637807,460,ccwsge0338,2858310343,693
324,776945.0,6431736,IN2P3-CC,0.7165468,498,ccwsge0719,2858310307,695
325,813522.0,6439793,IN2P3-CC,0.73161036,736,ccwsge0728,2858398100,1006
326,630419.0,6439794,IN2P3-CC,0.5854127,305,ccwsge0754,2858398140,521
327,795922.0,6439858,IN2P3-CC,0.73251534,597,ccwsge0220,2858411766,815
328,723704.0,6435949,IN2P3-CC,0.6841478,574,ccwsge0761,2858339665,839
329,872635.0,6435963,IN2P3-CC,0.7357564,749,ccwsge0711,2858339669,1018
330,713466.0,6432073,IN2P3-CC,0.64825046,352,ccwsge1130,2858309884,543
331,884342.0,6432079,IN2P3-CC,0.68981063,765,ccwsge0266,2858310256,1109
332,779437.0,6434315,IN2P3-CC,0.73659456,783,ccwsge0833,2858337025,1063
333,838217.0,6429978,IN2P3-CC,0.71673256,544,ccwsge0783,2858337516,759
334,828672.0,6431736,IN2P3-CC,0.7352941,600,ccwsge0719,2858337581,816
335,973663.0,6460657,IN2P3-CC,0.94376695,1393,ccwsge0930,2858626857,1476
336,1881209.0,6438648,IN2P3-CC,0.9607467,5507,ccwsge1157,2858409994,5732
337,700918.0,6434495,IN2P3-CC,0.7225892,547,ccwsge0201,2858369807,757
338,750806.0,6435513,IN2P3-CC,0.6868045,432,ccwsge0828,2858333575,629
339,739998.0,6435507,IN2P3-CC,0.7413793,559,ccwsge0752,2858333578,754
340,799130.0,6432322,IN2P3-CC,0.73341525,597,ccwsge0801,2858369750,814
341,2172350.0,6417100,IN2P3-CC,0.964396,10618,ccwsge0818,2858180863,11010
342,2190913.0,6417102,IN2P3-CC,0.9686402,11027,ccwsge0807,2858180866,11384
343,2138109.0,6417107,IN2P3-CC,0.95954055,9273,ccwsge0751,2858180872,9664
344,2106544.0,6417105,IN2P3-CC,0.96424806,10977,ccwsge0795,2858180874,11384
345,2210307.0,6415050,IN2P3-CC,0.9700365,11687,ccwsge0752,2858180736,12048
346,2187431.0,6413914,IN2P3-CC,0.9578579,11501,ccwsge0341,2858180706,12007
347,2178876.0,6413916,IN2P3-CC,0.95075345,11294,ccwsge0717,2858180708,11879
348,2146232.0,6413920,IN2P3-CC,0.96515244,12408,ccwsge1117,2858180714,12856
349,2121368.0,6413921,IN2P3-CC,0.95191765,11839,ccwsge0724,2858180716,12437
350,1339378.0,6447389,IN2P3-CC,0.8356457,783,ccwsge0598,2858480608,937
351,1178296.0,6458067,IN2P3-CC,0.83392227,1180,ccwsge0791,2858585415,1415
352,2167981.0,6414674,IN2P3-CC,0.96506906,11880,ccwsge1129,2858180725,12310
353,1076348.0,6438464,IN2P3-CC,0.8713308,13625,ccwsge0761,2858416320,15637
354,2167557.0,6415040,IN2P3-CC,0.9533333,11440,ccwsge0227,2858180684,12000
355,2169686.0,6415044,IN2P3-CC,0.96614647,11701,ccwsge0582,2858180688,12111
356,2183068.0,6415043,IN2P3-CC,0.9623775,10897,ccwsge0932,2858180689,11323
357,2134654.0,6415045,IN2P3-CC,0.9539979,11800,ccwsge0362,2858180696,12369
358,2144272.0,6415161,IN2P3-CC,0.9640933,12351,ccwsge0750,2858180857,12811
359,1725165.0,6441362,IN2P3-CC,0.9680318,6571,ccwsge0793,2858442943,6788
360,1638447.0,6441358,IN2P3-CC,0.96153843,6400,ccwsge0110,2858442945,6656
361,1072134.0,6439352,IN2P3-CC,0.81914896,1925,ccwsge0166,2858425992,2350
362,788887.0,6434735,IN2P3-CC,0.7381423,747,ccwsge0195,2858339797,1012
363,826560.0,6434751,IN2P3-CC,0.7214886,601,ccwsge0947,2858339800,833
364,622977.0,6434748,IN2P3-CC,0.656051,309,ccwsge0833,2858339803,471
365,700980.0,6432084,IN2P3-CC,0.6561514,416,ccwsge0712,2858309676,634
366,774255.0,6432079,IN2P3-CC,0.7107062,624,ccwsge0266,2858309677,878
367,510156.0,6432618,IN2P3-CC,0.60402685,270,ccwsge0161,2858309678,447
368,712752.0,6446884,IN2P3-CC,0.7417783,609,ccwsge1123,2858468046,821
369,783132.0,6447026,IN2P3-CC,0.71945137,577,ccwsge0589,2858468047,802
370,847186.0,6443959,IN2P3-CC,0.69634706,610,ccwsge0726,2858468043,876
371,639690.0,6446885,IN2P3-CC,0.67633927,303,ccwsge0242,2858468044,448
372,612918.0,6446931,IN2P3-CC,0.62992126,320,ccwsge1113,2858468040,508
373,804686.0,6433427,IN2P3-CC,0.6792453,612,ccwsge0826,2858305471,901
374,844695.0,6442133,IN2P3-CC,0.74264705,606,ccwsge0830,2858412289,816
375,780088.0,6443959,IN2P3-CC,0.6754386,616,ccwsge0726,2858412300,912
376,728226.0,6439784,IN2P3-CC,0.7320955,552,ccwsge0594,2858397716,754
377,1060894.0,6452615,IN2P3-CC,0.84611875,1853,ccwsge0224,2858535877,2190
378,737532.0,6439444,IN2P3-CC,0.71353483,543,ccwsge0588,2858397720,761
379,798331.0,6439793,IN2P3-CC,0.71411043,582,ccwsge0728,2858397794,815
380,1027543.0,6451825,IN2P3-CC,0.83299696,1651,ccwsge0242,2858535888,1982
381,568437.0,6443960,IN2P3-CC,0.5974843,285,ccwsge0807,2858398508,477
382,716912.0,6433350,IN2P3-CC,0.68599033,568,ccwsge0757,2858305469,828
383,785692.0,6443970,IN2P3-CC,0.7138493,701,ccwsge0585,2858398541,982
384,1763594.0,6451045,IN2P3-CC,0.89378333,2516,ccwsge0358,2856943782,2815
385,1705108.0,6447147,IN2P3-CC,0.9272915,5382,ccwsge0240,2856940513,5804
386,1337826.0,6446825,IN2P3-CC,0.7985005,852,ccwsge0931,2858480576,1067
387,1812873.0,6437306,IN2P3-CC,0.9665275,13658,ccwsge0281,2858380855,14131
388,821492.0,6445839,IN2P3-CC,0.70143884,585,ccwsge0771,2858450826,834
389,648335.0,6445840,IN2P3-CC,0.5479452,280,ccwsge0183,2858450847,511
390,826684.0,6443543,IN2P3-CC,0.7493369,565,ccwsge0766,2858450863,754
391,1149496.0,6452472,IN2P3-CC,0.83790404,1711,ccwsge0769,2858535776,2042
392,714087.0,6446965,IN2P3-CC,0.7060185,610,ccwsge0941,2858468025,864
393,1021991.0,6439351,IN2P3-CC,0.82659477,1840,ccwsge0565,2858425986,2226
394,757010.0,6434716,IN2P3-CC,0.71037626,623,ccwsge0204,2858339627,877
395,802489.0,6443524,IN2P3-CC,0.73619634,600,ccwsge0129,2858450887,815
396,648155.0,6434874,IN2P3-CC,0.6375546,292,ccwsge0337,2858340863,458
397,680768.0,6442589,IN2P3-CC,0.6896135,571,ccwsge1129,2858412642,828
398,704643.0,6434739,IN2P3-CC,0.5856031,301,ccwsge0106,2858339632,514
399,837054.0,6432621,IN2P3-CC,0.7403189,650,ccwsge0217,2858310311,878
400,690208.0,6428820,IN2P3-CC,0.55540353,406,ccwsge0171,2858310315,731
401,791223.0,6440347,IN2P3-CC,0.71284914,638,ccwsge0182,2858394453,895
402,792981.0,6433426,IN2P3-CC,0.7217484,677,ccwsge0818,2858340742,938
403,1069867.0,6439441,IN2P3-CC,0.8492844,1899,ccwsge0822,2858425996,2236
404,812612.0,6436351,IN2P3-CC,0.7267904,548,ccwsge0800,2858340525,754
405,1155926.0,6448760,IN2P3-CC,0.827984,1651,ccwsge0759,2858505824,1994
406,778961.0,6439350,IN2P3-CC,0.7572944,571,ccwsge0750,2858398329,754
407,605510.0,6434716,IN2P3-CC,0.51258993,285,ccwsge0204,2858338150,556
408,661594.0,6439544,IN2P3-CC,0.62723213,281,ccwsge0783,2858394509,448
409,851374.0,6435511,IN2P3-CC,0.69684213,662,ccwsge0750,2858333608,950
410,528496.0,6434749,IN2P3-CC,0.5755814,297,ccwsge0937,2858340567,516
411,773189.0,6442368,IN2P3-CC,0.6691892,619,ccwsge0114,2858398635,925
412,707464.0,6448082,IN2P3-CC,0.6740506,426,ccwsge0151,2858398637,632
413,1164728.0,6442956,IN2P3-CC,0.85117304,2322,ccwsge0338,2858457545,2728
414,775100.0,6434461,IN2P3-CC,0.728,728,ccwsge0223,2858334688,1000
415,1163913.0,6442954,IN2P3-CC,0.8399839,2084,ccwsge0361,2858457541,2481
416,875506.0,6434486,IN2P3-CC,0.7454338,653,ccwsge0721,2858336682,876
417,752652.0,6434302,IN2P3-CC,0.70273346,617,ccwsge0123,2858334678,878
418,758242.0,6434485,IN2P3-CC,0.7389706,603,ccwsge0237,2858334548,816
419,817602.0,6429975,IN2P3-CC,0.729927,600,ccwsge0336,2858309869,822
420,750393.0,6435408,IN2P3-CC,0.6991404,488,ccwsge0237,2858371296,698
421,757927.0,6428830,IN2P3-CC,0.701049,401,ccwsge0120,2858309867,572
422,1149064.0,6460650,IN2P3-CC,0.8852349,1319,ccwsge0772,2858624377,1490
423,1074116.0,6442953,IN2P3-CC,0.83786273,1819,ccwsge1118,2858457522,2171
424,819242.0,6435401,IN2P3-CC,0.68239796,535,ccwsge0686,2858333561,784
425,717219.0,6443541,IN2P3-CC,0.6297935,427,ccwsge0269,2858423348,678
426,909019.0,6443961,IN2P3-CC,0.7759382,1406,ccwsge0699,2858423362,1812
427,801239.0,6430316,IN2P3-CC,0.7284768,550,ccwsge0810,2858310276,755
428,789275.0,6432322,IN2P3-CC,0.68,595,ccwsge0801,2858310348,875
429,562200.0,6432081,IN2P3-CC,0.59332025,302,ccwsge0178,2858310345,509
430,775036.0,6440521,IN2P3-CC,0.7274775,646,ccwsge0145,2858369915,888
431,832460.0,6434735,IN2P3-CC,0.68216217,631,ccwsge0195,2858338081,925
432,852173.0,6434474,IN2P3-CC,0.7638542,1530,ccwsge0698,2858334690,2003
433,782725.0,6446590,IN2P3-CC,0.71882087,634,ccwsge0149,2858451035,882
434,852620.0,6446574,IN2P3-CC,0.7010526,666,ccwsge0254,2858451038,950
435,659464.0,6441887,IN2P3-CC,0.6353468,284,ccwsge0712,2858396093,447
436,1188373.0,6459470,IN2P3-CC,0.85083467,1580,ccwsge0779,2858602569,1857
437,1077143.0,6460113,IN2P3-CC,0.8237885,1683,ccwsge0261,2858612674,2043
438,1679811.0,6458307,IN2P3-CC,0.96941614,6276,ccwsge0832,2858586135,6474
439,1670258.0,6458301,IN2P3-CC,0.967309,7279,ccwsge0941,2858586136,7525
440,1628797.0,6458306,IN2P3-CC,0.9592866,7422,ccwsge0331,2858586146,7737
441,816380.0,6439350,IN2P3-CC,0.66950184,551,ccwsge0750,2858412636,823
442,698904.0,6441836,IN2P3-CC,0.69079757,563,ccwsge0594,2858412637,815
443,829227.0,6442557,IN2P3-CC,0.67932963,608,ccwsge0333,2858412634,895
444,1640494.0,6458142,IN2P3-CC,0.96629995,6939,ccwsge0808,2858586090,7181
445,1673230.0,6458153,IN2P3-CC,0.9648276,6995,ccwsge0252,2858586093,7250
446,1758827.0,6458176,IN2P3-CC,0.95514065,7367,ccwsge0256,2858586100,7713
447,860199.0,6449657,IN2P3-CC,0.71631205,606,ccwsge0198,2858485506,846
448,829672.0,6451177,IN2P3-CC,0.7180068,634,ccwsge1108,2858484745,883
449,787939.0,6441695,IN2P3-CC,0.7235955,644,ccwsge0108,2858411782,890
450,768426.0,6441694,IN2P3-CC,0.72210526,686,ccwsge0602,2858411784,950
451,1672224.0,6458293,IN2P3-CC,0.9553974,6983,ccwsge0104,2858586160,7309
452,1760495.0,6458310,IN2P3-CC,0.95337695,5971,ccwsge0272,2858586149,6263
453,808687.0,6446944,IN2P3-CC,0.68904597,585,ccwsge0339,2858485539,849
454,926007.0,6432718,IN2P3-CC,0.7593633,811,ccwsge0703,2858337625,1068
455,1155368.0,6454449,IN2P3-CC,0.86200714,1924,ccwsge0259,2858556504,2232
456,1134582.0,6460119,IN2P3-CC,0.84945726,1800,ccwsge0708,2858612678,2119
457,834100.0,6444131,IN2P3-CC,0.72749394,598,ccwsge0685,2858423281,822
458,749922.0,6448996,IN2P3-CC,0.7113277,584,ccwsge0608,2858484767,821
459,1111288.0,6451820,IN2P3-CC,0.848528,1787,ccwsge1119,2858536282,2106
460,606104.0,6449572,IN2P3-CC,0.5988593,315,ccwsge0241,2858485492,526
461,831524.0,6449576,IN2P3-CC,0.7281993,643,ccwsge0223,2858485495,883
462,1123369.0,6465599,IN2P3-CC,0.8282548,1794,ccwsge0793,2858722431,2166
463,2374740.0,6435932,IN2P3-CC,0.979554,19020,ccwsge0753,2858393332,19417
464,1102059.0,6455346,IN2P3-CC,0.82487726,1512,ccwsge0820,2858563404,1833
465,598369.0,6451823,IN2P3-CC,0.5510597,286,ccwsge0778,2858484961,519
466,648221.0,6451723,IN2P3-CC,0.66013074,303,ccwsge1132,2858484957,459
467,1634965.0,6457925,IN2P3-CC,0.9624869,6440,ccwsge0110,2858585260,6691
468,1665098.0,6457875,IN2P3-CC,0.96204644,7503,ccwsge0949,2858585268,7799
469,1704858.0,6457857,IN2P3-CC,0.9633909,6921,ccwsge0931,2858585270,7184
470,721361.0,6446958,IN2P3-CC,0.6953317,566,ccwsge0568,2858485447,814
471,1098569.0,6452816,IN2P3-CC,0.83208555,1556,ccwsge0782,2858536285,1870
472,784599.0,6449418,IN2P3-CC,0.72944295,550,ccwsge0609,2858485408,754
473,729075.0,6443528,IN2P3-CC,0.6811752,626,ccwsge1146,2858412321,919
474,634625.0,6443548,IN2P3-CC,0.6037736,288,ccwsge0931,2858412319,477
475,1635147.0,6458075,IN2P3-CC,0.95929825,6835,ccwsge0708,2858586074,7125
476,1726941.0,6458160,IN2P3-CC,0.96949065,7404,ccwsge0752,2858586083,7637
477,1783077.0,6458161,IN2P3-CC,0.96521616,6965,ccwsge0574,2858586084,7216
478,1679923.0,6458183,IN2P3-CC,0.96008235,6061,ccwsge0601,2858586087,6313
479,756083.0,6434495,IN2P3-CC,0.69886947,680,ccwsge0201,2858336646,973
480,506986.0,6460120,IN2P3-CC,0.8417476,1734,ccwsge0215,2858612677,2060
481,793078.0,6449126,IN2P3-CC,0.7169615,689,ccwsge0108,2858412625,961
482,806772.0,6441691,IN2P3-CC,0.76657826,578,ccwsge0595,2858412329,754
483,759188.0,6442128,IN2P3-CC,0.734748,554,ccwsge1145,2858412312,754
484,751703.0,6443540,IN2P3-CC,0.7170496,593,ccwsge0748,2858412314,827
485,1287364.0,6465609,IN2P3-CC,0.8867624,3336,ccwsge0585,2858728537,3762
486,1529392.0,6458162,IN2P3-CC,0.95639884,7107,ccwsge0276,2858586106,7431
487,1634545.0,6458159,IN2P3-CC,0.9617428,7240,ccwsge0266,2858586111,7528
488,853652.0,6449695,IN2P3-CC,0.65426695,598,ccwsge0165,2858485511,914
489,1752246.0,6457722,IN2P3-CC,0.9607052,6430,ccwsge0830,2858585095,6693
490,1607268.0,6457726,IN2P3-CC,0.9562858,6344,ccwsge0596,2858585102,6634
491,1746985.0,6457734,IN2P3-CC,0.95935434,6538,ccwsge0608,2858585104,6815
492,691168.0,6439393,IN2P3-CC,0.7006135,571,ccwsge1152,2858412331,815
493,779968.0,6435511,IN2P3-CC,0.72659576,683,ccwsge0750,2858336837,940
494,781529.0,6435393,IN2P3-CC,0.7029126,724,ccwsge0832,2858336888,1030
495,716724.0,6446948,IN2P3-CC,0.71447545,538,ccwsge0564,2858485587,753
496,794667.0,6449278,IN2P3-CC,0.7065073,532,ccwsge0597,2858485588,753
497,1134852.0,6455361,IN2P3-CC,0.8073436,1781,ccwsge1132,2858563406,2206
498,766343.0,6448803,IN2P3-CC,0.76932514,627,ccwsge1117,2858484965,815
499,620709.0,6448810,IN2P3-CC,0.6666667,306,ccwsge0569,2858484966,459
500,749914.0,6441887,IN2P3-CC,0.7095672,623,ccwsge0712,2858412524,878
501,834533.0,6442558,IN2P3-CC,0.70437956,579,ccwsge0129,2858412525,822
502,878828.0,6442379,IN2P3-CC,0.70600635,670,ccwsge0204,2858412339,949
503,779584.0,6439243,IN2P3-CC,0.7230392,590,ccwsge0585,2858412521,816
504,655296.0,6439785,IN2P3-CC,0.65695065,293,ccwsge0800,2858412523,446
505,831477.0,6449562,IN2P3-CC,0.7351874,608,ccwsge0234,2858485461,827
506,735938.0,6452857,IN2P3-CC,0.74233127,605,ccwsge0704,2858485532,815
507,602649.0,6452439,IN2P3-CC,0.5626327,265,ccwsge0574,2858485525,471
508,748098.0,6448488,IN2P3-CC,0.6827881,480,ccwsge0274,2858424633,703
509,759017.0,6448645,IN2P3-CC,0.7013997,451,ccwsge1108,2858424637,643
510,1301884.0,6464589,IN2P3-CC,0.8995466,3770,ccwsge1159,2858726246,4191
511,1730799.0,6457705,IN2P3-CC,0.96080595,6962,ccwsge0715,2858585182,7246
512,1609005.0,6457729,IN2P3-CC,0.95407736,6856,ccwsge0337,2858585185,7186
513,1604273.0,6457736,IN2P3-CC,0.95615834,6521,ccwsge0224,2858585180,6820
514,1613673.0,6457940,IN2P3-CC,0.9652564,7529,ccwsge1133,2858585275,7800
515,626686.0,6448993,IN2P3-CC,0.6397638,325,ccwsge0274,2858485573,508
516,921111.0,6470802,IN2P3-CC,0.84625,677,ccwsge0803,2858793490,800
517,1653029.0,6458385,IN2P3-CC,0.96214944,6965,ccwsge0607,2858586247,7239
518,1687556.0,6458381,IN2P3-CC,0.96418273,6353,ccwsge0757,2858586178,6589
519,1680498.0,6458402,IN2P3-CC,0.95308566,6440,ccwsge0129,2858586249,6757
520,1744525.0,6458174,IN2P3-CC,0.9680338,6420,ccwsge0572,2858586089,6632
521,1780948.0,6449937,IN2P3-CC,0.9787784,14390,ccwsge0806,2858497646,14702
522,1304374.0,6447219,IN2P3-CC,0.78957915,788,ccwsge0755,2858480581,998
523,1200775.0,6464892,IN2P3-CC,0.8964275,2986,ccwsge0795,2858728541,3331
524,1651505.0,6458151,IN2P3-CC,0.9620016,7190,ccwsge0692,2858586126,7474
525,1593944.0,6458167,IN2P3-CC,0.96180385,7806,ccwsge0254,2858586130,8116
526,1665605.0,6458184,IN2P3-CC,0.9598643,6792,ccwsge1141,2858586131,7076
527,1716234.0,6458185,IN2P3-CC,0.96072644,6507,ccwsge0213,2858586132,6773
528,1678967.0,6458169,IN2P3-CC,0.95995057,7766,ccwsge0142,2858586124,8090
529,1295571.0,6464775,IN2P3-CC,0.8911987,3301,ccwsge0834,2858726248,3704
530,1691182.0,6460459,IN2P3-CC,0.9600313,7374,ccwsge0701,2858612493,7681
531,831050.0,6466593,IN2P3-CC,0.51724136,330,ccwsge0581,2858776229,638
532,1566464.0,6460846,IN2P3-CC,0.968096,6615,ccwsge0808,2858612472,6833
533,1358503.0,6460839,IN2P3-CC,0.9666183,7326,ccwsge0801,2858612474,7579
534,1720219.0,6461048,IN2P3-CC,0.96356326,7431,ccwsge0796,2858612441,7712
535,1659791.0,6461033,IN2P3-CC,0.96095556,7482,ccwsge0823,2858612448,7786
536,1069886.0,6454448,IN2P3-CC,0.8126626,1874,ccwsge0599,2858556500,2306
537,1721761.0,6458389,IN2P3-CC,0.95970744,6955,ccwsge0153,2858586273,7247
538,1627190.0,6457856,IN2P3-CC,0.9669329,6901,ccwsge0819,2858585245,7137
539,796232.0,6442604,IN2P3-CC,0.7374233,601,ccwsge0825,2858411799,815
540,884154.0,6443340,IN2P3-CC,0.72044086,719,ccwsge0802,2858411800,998
541,819713.0,6442599,IN2P3-CC,0.7014742,571,ccwsge0245,2858411802,814
542,808817.0,6446884,IN2P3-CC,0.68599033,568,ccwsge1123,2858485402,828
543,780570.0,6449412,IN2P3-CC,0.65763813,607,ccwsge0249,2858485404,923
544,1613761.0,6458106,IN2P3-CC,0.9596413,6420,ccwsge0357,2858586060,6690
545,1775792.0,6458100,IN2P3-CC,0.9631481,6743,ccwsge1134,2858586058,7001
546,1739328.0,6458108,IN2P3-CC,0.9628061,7274,ccwsge0212,2858586067,7555
547,849510.0,6449226,IN2P3-CC,0.6851642,605,ccwsge0585,2858412630,883
548,832720.0,6468751,IN2P3-CC,0.81524926,556,ccwsge0241,2858782744,682
549,1647922.0,6458388,IN2P3-CC,0.95546883,7102,ccwsge0687,2858586268,7433
550,1640203.0,6458379,IN2P3-CC,0.9609638,7139,ccwsge0224,2858586256,7429
551,1630834.0,6458401,IN2P3-CC,0.9657862,7057,ccwsge0365,2858586258,7307
552,1728546.0,6458397,IN2P3-CC,0.9719731,6936,ccwsge0595,2858586177,7136
553,115615.0,6460096,IN2P3-CC,0.8402204,1830,ccwsge0944,2858612668,2178
554,1129704.0,6460080,IN2P3-CC,0.83135635,1612,ccwsge0245,2858612670,1939
555,1080460.0,6454383,IN2P3-CC,0.84453404,1885,ccwsge0576,2858556459,2232
556,1741203.0,6440189,IN2P3-CC,0.97451514,8642,ccwsge1113,2858423110,8868
557,1806686.0,6440979,IN2P3-CC,0.967371,9843,ccwsge0948,2858423118,10175
558,1766801.0,6442019,IN2P3-CC,0.9706566,7939,ccwsge0827,2858423139,8179
559,1892965.0,6442024,IN2P3-CC,0.9707464,9026,ccwsge0732,2858423147,9298
560,1660036.0,6442026,IN2P3-CC,0.96797925,8948,ccwsge0131,2858423149,9244
561,1351929.0,6457593,IN2P3-CC,0.9322521,4541,ccwsge1113,2858584210,4871
562,1765340.0,6441207,IN2P3-CC,0.97428745,9776,ccwsge0933,2858423128,10034
563,1748527.0,6441204,IN2P3-CC,0.96646667,8214,ccwsge0602,2858423129,8499
564,1097790.0,6461558,IN2P3-CC,0.91022444,730,ccwsge0588,2858669107,802
565,651363.0,6435408,IN2P3-CC,0.73304474,508,ccwsge0237,2858369892,693
566,1132637.0,6461277,IN2P3-CC,0.8479532,1160,ccwsge1145,2858675779,1368
567,847658.0,6440709,IN2P3-CC,0.6670416,593,ccwsge0601,2858369922,889
568,739489.0,6434310,IN2P3-CC,0.70953757,491,ccwsge0576,2858371146,692
569,131213.0,6461888,IN2P3-CC,0.44334975,90,ccwsge0356,2858690357,203
570,1059540.0,6437946,IN2P3-CC,0.80514383,1847,ccwsge0586,2858410879,2294
571,681263.0,6429751,IN2P3-CC,0.65807563,383,ccwsge0106,2858309696,582
572,1888019.0,6447131,IN2P3-CC,0.9414634,12352,ccwsge0698,2856940568,13120
573,1091218.0,6461984,IN2P3-CC,0.87601393,756,ccwsge0589,2858692216,863
574,1141317.0,6452098,IN2P3-CC,0.85444313,2125,ccwsge0126,2858529698,2487
575,724791.0,6448806,IN2P3-CC,0.65258217,556,ccwsge0729,2858424665,852
576,863434.0,6448811,IN2P3-CC,0.6980519,645,ccwsge0120,2858424669,924
577,722219.0,6448761,IN2P3-CC,0.7120954,418,ccwsge0731,2858424687,587
578,830476.0,6448805,IN2P3-CC,0.6854742,571,ccwsge0171,2858424703,833
579,824669.0,6444172,IN2P3-CC,0.63895214,561,ccwsge0183,2858424575,878
580,826411.0,6444373,IN2P3-CC,0.725944,596,ccwsge1119,2858424583,821
581,692288.0,6444381,IN2P3-CC,0.6941581,404,ccwsge0820,2858424597,582
582,1707194.0,6461173,IN2P3-CC,0.95467216,6508,ccwsge0233,2858623132,6817
583,1607225.0,6459867,IN2P3-CC,0.9725567,10419,ccwsge1131,2858587010,10713
584,1635884.0,6460067,IN2P3-CC,0.9653264,10468,ccwsge0234,2858587053,10844
585,903333.0,6474048,IN2P3-CC,0.90839696,952,ccwsge0820,2858808348,1048
586,985763.0,6474198,IN2P3-CC,0.8,592,ccwsge0588,2858812789,740
587,1224355.0,6460653,IN2P3-CC,0.9016996,1963,ccwsge1145,2858610768,2177
588,,,IN2P3-CC,0.0,0,aipanda031.cern.ch,2858190569,0
589,,,IN2P3-CC,0.0,0,aipanda031.cern.ch,2858190571,0
590,,,IN2P3-CC,0.0,0,aipanda031.cern.ch,2858190577,0
591,1053056.0,6464889,IN2P3-CC,0.91621006,4013,ccwsge0819,2858726740,4380
592,1709073.0,6461087,IN2P3-CC,0.95517135,6243,ccwsge0217,2858623125,6536
593,688436.0,6431482,IN2P3-CC,0.9687599,27568,ccwsge0173,2858349478,28457
594,942810.0,6471032,IN2P3-CC,0.90408957,1857,ccwsge0575,2858793924,2054
595,1034955.0,6473817,IN2P3-CC,0.92125,1474,ccwsge0771,2858808462,1600
596,1390118.0,6461088,IN2P3-CC,0.96417797,7671,ccwsge0757,2858614433,7956
597,1281901.0,6466585,IN2P3-CC,0.90985733,2806,ccwsge0818,2858776061,3084
598,1697763.0,6460209,IN2P3-CC,0.96055543,7817,ccwsge0230,2858593135,8138
599,1617142.0,6460264,IN2P3-CC,0.9664024,7680,ccwsge0800,2858593163,7947
600,1075012.0,6469702,IN2P3-CC,0.91175574,2986,ccwsge1125,2858792424,3275
601,1356195.0,6461179,IN2P3-CC,0.9355495,4137,ccwsge0204,2858623535,4422
602,,,IN2P3-CC,0.0,0,aipanda037.cern.ch,2858200251,0
603,1610068.0,6459858,IN2P3-CC,0.9728147,11129,ccwsge0596,2858586985,11440
604,1605079.0,6459869,IN2P3-CC,0.9773861,12145,ccwsge0575,2858586987,12426
605,1177553.0,6475293,IN2P3-CC,0.8970123,2552,ccwsge0173,2858835647,2845
606,1743619.0,6461708,IN2P3-CC,0.9704738,9729,ccwsge0274,2858623776,10025
607,876391.0,6476338,IN2P3-CC,0.8610548,849,ccwsge0795,2858868582,986
608,886896.0,6476907,IN2P3-CC,0.89543444,608,ccwsge0808,2858872389,679
609,1626266.0,6453066,IN2P3-CC,0.9548864,8784,ccwsge0183,2858532135,9199
610,1657375.0,6453075,IN2P3-CC,0.9622659,10277,ccwsge0358,2858532136,10680
611,1725672.0,6455027,IN2P3-CC,0.9740609,14495,ccwsge0585,2858483590,14881
612,1375790.0,6461243,IN2P3-CC,0.9473041,5429,ccwsge0696,2858613552,5731
